Marital_status,Application_mode,Application_order,Daytime_evening_attendance,Previous_qualification_grade,Mothers_qualification,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Status
1,1,1,1,133.1,3,128.2,1,0,1,0,0,20,12,13,12,11.23076923076923,0,11,18,9,12.77777777777778,0,1
2,39,1,0,133.1,37,126.5,0,0,1,0,0,27,5,5,2,10.5,0,5,5,0,0.0,0,0
1,1,1,1,128.0,1,120.0,1,0,1,0,0,18,6,11,3,12.0,0,6,13,2,12.0,0,0
4,39,2,1,133.1,19,123.0,0,0,1,0,1,37,7,10,7,10.985714285714286,0,8,11,8,12.3,0,1
4,7,1,1,130.0,19,130.0,0,0,0,0,0,42,7,10,5,12.62,0,7,11,3,14.166666666666666,0,0
1,17,6,1,147.0,1,141.1,1,0,1,0,0,20,7,9,6,13.0,0,8,8,8,14.2125,0,0
2,39,1,1,140.0,34,140.0,0,0,0,1,0,34,5,5,0,0.0,0,5,5,0,0.0,0,0
1,42,1,1,140.0,3,133.6,1,0,1,1,0,22,5,0,0,0.0,0,5,0,0,0.0,0,0
2,39,2,1,133.1,19,123.5,0,0,1,1,0,39,6,6,6,13.5,0,6,6,6,13.333333333333334,0,1
1,1,1,1,141.0,37,136.3,1,0,1,1,1,18,7,7,6,13.516666666666666,0,7,7,6,13.516666666666666,0,1
1,1,2,1,128.0,37,123.5,1,0,1,1,1,21,6,6,6,13.166666666666666,0,6,8,6,13.285714285714286,0,1
2,39,1,1,150.0,37,112.0,0,0,1,1,0,34,6,0,0,0.0,0,6,0,0,0.0,0,0
1,44,1,1,160.0,37,160.0,0,0,1,1,1,22,6,8,6,13.125,0,6,10,6,13.0,0,1
1,39,1,1,133.1,1,110.0,0,0,1,1,0,31,6,15,3,14.4,0,6,20,0,0.0,0,0
1,18,3,1,128.0,38,116.8,1,0,0,1,0,19,6,10,4,12.0,0,6,12,0,0.0,0,0
1,17,5,1,114.0,38,109.5,0,0,1,1,0,19,5,5,0,0.0,0,5,10,0,0.0,0,0
1,39,1,1,133.1,37,100.0,0,0,1,1,0,31,7,7,0,0.0,0,7,7,0,0.0,0,0
1,5,1,1,126.0,19,117.3,1,0,1,0,0,19,5,15,3,10.8,0,5,6,3,10.5,0,1
2,39,2,1,133.1,37,130.0,0,0,1,0,0,30,6,0,0,0.0,0,6,0,0,0.0,0,0
1,51,1,1,129.0,37,137.8,1,0,1,0,1,20,7,7,7,16.13142857142857,0,8,9,8,15.52222222222222,0,1
1,17,1,1,140.0,19,136.5,1,0,1,0,1,18,7,7,7,14.838571428571427,0,8,9,8,14.8,0,1
4,39,1,0,133.1,37,138.7,0,0,1,0,0,31,5,7,3,10.333333333333334,0,5,6,3,12.0,0,0
1,17,1,1,134.0,19,124.9,1,0,1,0,0,19,6,11,3,12.0,0,6,11,4,11.25,0,0
4,39,1,0,133.1,37,140.0,0,0,1,0,1,43,6,6,0,0.0,0,5,5,0,0.0,0,0
1,17,2,1,132.0,38,122.6,1,0,1,0,1,20,6,6,6,13.166666666666666,0,6,6,6,14.0,0,1
1,1,2,1,131.0,1,129.5,1,0,1,0,1,19,8,8,8,13.9475,0,8,8,8,13.9475,0,1
1,1,1,1,133.1,3,155.0,0,0,1,0,0,22,5,6,3,11.333333333333334,0,5,5,0,0.0,0,0
1,1,1,0,133.1,3,100.0,0,0,1,0,0,26,8,11,7,12.75,0,7,7,7,12.285714285714286,0,1
1,18,1,1,160.0,19,137.6,1,0,1,0,1,19,5,6,5,12.6,0,5,8,5,11.25,0,1
1,7,1,1,120.0,19,120.0,1,0,1,0,0,29,8,8,6,12.25,1,8,8,6,12.25,1,0
1,15,1,1,114.0,3,114.0,0,0,1,0,0,20,7,14,0,0.0,6,7,12,2,11.666666666666666,0,1
4,1,1,0,140.0,37,139.0,0,0,1,0,1,38,5,8,5,11.0,0,5,7,5,11.4,0,1
1,39,1,1,100.0,37,110.0,0,0,1,0,0,41,12,17,12,11.833333333333334,0,12,22,9,12.7,0,1
1,1,6,1,139.0,19,128.5,1,0,1,0,0,19,8,10,6,13.066666666666668,0,8,10,6,13.066666666666668,0,0
1,1,1,1,136.0,1,132.2,0,1,1,0,0,19,6,6,6,13.833333333333334,0,6,8,6,13.875,0,1
4,7,1,1,130.0,3,130.0,0,0,1,0,0,43,7,7,3,13.833333333333334,1,7,7,0,0.0,0,0
1,17,1,1,145.0,38,129.3,1,0,1,0,0,19,5,5,5,11.8,0,5,5,5,13.2,0,1
1,1,1,1,133.1,19,128.2,1,0,1,1,1,19,12,12,12,13.333333333333334,0,11,15,10,12.818181818181818,0,1
1,1,6,1,146.0,2,130.3,1,0,1,1,0,18,8,8,8,13.74625,0,8,8,8,13.74625,0,1
1,1,1,1,159.0,3,162.5,1,0,1,1,0,19,0,0,0,0.0,0,0,0,0,0.0,0,0
2,39,1,0,133.1,34,130.0,0,0,1,1,0,38,6,0,0,0.0,0,6,0,0,0.0,0,0
2,7,1,1,110.0,19,110.0,1,0,1,1,0,37,6,9,0,0.0,0,6,6,0,0.0,0,0
1,39,1,1,120.0,1,142.3,1,0,1,0,1,26,6,6,6,13.333333333333334,0,6,10,5,14.5,0,1
1,17,1,1,130.0,37,122.0,1,0,1,0,1,21,6,8,1,10.0,0,6,13,5,11.4,0,1
1,1,3,1,158.0,1,153.6,1,0,1,0,1,18,6,7,6,15.666666666666666,0,6,8,6,15.285714285714286,0,1
1,1,1,1,122.0,3,112.9,0,0,1,0,0,18,7,9,7,11.857142857142858,0,7,7,7,11.857142857142858,0,1
1,1,1,1,140.0,3,124.1,0,0,1,0,0,18,5,12,5,14.5,2,5,5,5,13.6,0,1
1,17,1,1,136.0,38,129.7,0,0,1,0,0,19,6,6,6,12.166666666666666,0,6,7,6,13.714285714285714,0,1
1,1,1,1,111.0,19,110.0,1,0,1,0,0,18,6,6,5,12.6,0,6,8,6,12.0,0,1
1,17,2,1,145.0,2,136.3,1,0,1,0,0,18,8,12,7,12.285714285714286,0,8,12,7,12.285714285714286,0,1
1,17,1,1,133.1,38,146.0,0,1,1,0,1,19,6,6,6,12.666666666666666,0,6,7,6,13.0,0,1
1,1,1,1,140.0,19,129.9,0,0,1,0,0,19,7,0,0,0.0,0,8,0,0,0.0,0,0
1,1,1,1,140.0,19,140.9,1,0,1,0,1,18,6,7,6,12.857142857142858,0,6,10,4,13.0,0,1
2,1,1,1,156.0,1,135.5,0,0,1,0,0,18,8,8,7,13.9,0,8,8,7,13.9,0,1
1,1,1,1,132.0,38,122.0,1,0,1,0,1,20,8,8,7,13.817142857142857,0,8,8,7,13.817142857142857,0,1
1,53,1,1,140.0,1,140.0,0,0,1,0,1,22,7,10,6,13.314285714285717,0,8,10,7,12.875,0,1
1,1,1,1,164.0,34,163.0,0,0,1,0,0,18,6,0,0,0.0,0,6,0,0,0.0,0,0
1,17,4,1,113.0,38,107.4,1,0,1,0,1,19,6,6,6,12.166666666666666,0,6,6,6,12.166666666666666,0,1
1,1,1,1,122.0,37,114.3,1,0,0,0,1,20,6,12,4,11.25,0,6,12,3,11.333333333333334,0,0
1,43,1,1,150.0,2,140.8,0,0,1,0,0,19,6,6,5,12.4,0,6,8,6,12.75,0,1
1,1,2,1,135.0,37,126.3,1,0,1,0,1,20,6,6,6,14.666666666666666,0,6,7,6,14.571428571428571,0,1
1,39,1,1,133.1,3,110.0,0,0,1,0,0,28,6,15,4,12.0,0,6,14,4,12.0,0,0
1,1,2,1,122.0,1,126.2,0,0,1,0,0,19,6,8,6,14.0,0,6,18,3,12.666666666666666,0,1
1,42,1,1,140.0,19,140.0,0,0,1,0,0,22,6,10,6,12.571428571428571,0,6,12,4,13.666666666666666,0,1
1,1,1,1,138.0,1,123.0,1,0,1,0,0,19,6,14,6,15.538461538461538,0,6,9,6,12.625,0,1
1,1,3,1,130.0,19,157.0,1,0,0,0,0,18,6,0,0,0.0,0,6,0,0,0.0,0,0
1,5,1,1,157.0,5,149.7,1,0,1,0,0,18,6,6,6,15.0,0,6,6,6,14.833333333333334,0,1
1,43,1,1,140.0,2,140.0,1,0,1,0,0,22,5,11,4,12.25,0,5,9,5,13.285714285714286,0,1
1,53,1,1,170.0,1,170.0,0,0,1,0,0,20,11,13,11,15.692307692307692,0,9,9,9,15.555555555555555,0,1
1,39,1,0,150.0,1,130.2,0,0,1,0,1,24,5,7,5,12.285714285714286,0,5,9,5,12.75,1,1
1,17,1,1,146.0,1,135.5,1,1,1,0,0,22,17,19,12,11.833333333333334,0,17,22,11,11.25,0,1
1,43,1,0,120.0,38,118.3,0,0,1,0,0,20,6,6,6,12.166666666666666,0,6,7,5,14.0,0,1
1,1,1,1,118.0,19,116.3,1,0,1,0,1,20,7,10,7,11.88888888888889,0,8,10,8,11.95625,0,1
2,7,1,0,120.0,38,120.0,0,0,0,0,0,35,6,0,0,0.0,0,6,0,0,0.0,0,0
1,1,1,1,154.0,1,154.7,0,0,1,0,1,18,5,6,5,11.8,0,5,5,5,12.6,0,1
1,17,2,1,139.0,2,132.7,1,0,1,0,0,19,6,7,6,11.166666666666666,0,6,9,6,11.666666666666666,0,1
1,18,1,1,136.0,3,130.8,0,0,1,0,0,18,7,7,7,14.05714285714286,0,8,9,8,14.6,0,1
1,1,2,1,130.0,1,122.7,1,0,1,0,0,18,6,10,4,11.75,0,6,13,4,10.0,0,0
2,39,1,1,133.1,1,130.0,0,0,1,0,0,31,6,6,6,13.166666666666666,0,6,8,6,13.0,0,1
1,17,1,1,133.0,19,123.6,0,0,1,0,1,19,6,7,6,13.5,0,6,7,6,14.0,0,1
1,18,1,1,143.0,38,116.5,1,0,1,0,1,20,7,10,7,12.625,0,8,8,8,13.0625,0,1
1,17,3,1,117.0,19,111.1,0,0,1,0,0,21,6,0,0,0.0,0,6,0,0,0.0,0,0
1,1,3,1,145.0,19,136.3,1,0,1,0,1,18,8,8,7,13.971428571428572,0,8,8,7,13.971428571428572,0,1
1,1,5,1,134.0,34,129.8,1,0,1,0,0,18,6,7,2,11.0,0,6,0,0,0.0,0,0
2,39,1,0,170.0,38,134.7,0,0,1,0,0,33,5,5,5,12.8,0,5,6,5,15.333333333333334,0,1
1,1,2,1,143.0,37,131.8,1,0,1,0,1,18,6,8,6,13.571428571428571,0,6,6,5,12.8,0,1
1,1,1,1,140.0,37,126.8,1,0,0,0,1,18,0,0,0,0.0,0,0,0,0,0.0,0,0
1,1,1,1,131.0,37,130.7,0,1,1,0,0,21,5,9,2,11.5,0,5,13,4,11.0,1,1
1,17,3,1,115.0,37,109.8,1,0,1,0,0,19,6,8,4,11.25,0,6,8,4,12.0,0,1
1,7,1,0,130.0,3,133.9,0,0,1,0,0,28,5,7,5,13.714285714285714,0,5,7,5,13.142857142857142,0,1
2,39,1,1,130.0,1,109.9,0,0,0,0,0,29,4,4,0,0.0,0,5,0,0,0.0,0,0
1,44,1,1,160.0,1,160.0,1,1,0,0,0,36,6,9,6,12.0,0,6,8,3,14.666666666666666,0,0
1,39,1,0,133.1,37,106.5,0,0,1,0,1,32,6,7,6,12.666666666666666,0,6,7,6,13.333333333333334,0,1
1,39,1,1,130.0,38,120.0,1,0,1,0,1,25,8,11,7,13.29,3,8,11,7,13.29,3,1
2,43,1,0,140.0,37,107.8,0,0,1,0,0,33,10,15,8,10.375,0,10,13,9,10.444444444444445,0,1
2,43,1,0,133.1,34,100.0,0,0,0,0,0,34,7,13,3,12.0,0,7,15,1,13.0,1,0
2,39,1,0,150.0,34,112.5,0,0,1,0,0,33,6,10,5,11.4,0,6,7,6,11.166666666666666,0,1
1,43,1,0,140.0,37,135.5,0,1,0,0,0,29,5,15,2,13.25,0,5,12,3,12.6,3,0
1,1,1,1,145.0,1,145.0,0,0,1,0,0,18,7,7,6,13.861666666666666,0,8,16,0,0.0,1,0
1,1,1,1,126.0,37,119.0,0,0,1,0,1,18,6,6,6,12.166666666666666,0,6,7,6,12.142857142857142,0,1
2,7,1,1,130.0,37,130.0,0,0,1,0,0,38,6,17,4,13.75,0,6,15,6,14.5,0,1
1,1,4,1,135.0,38,126.3,1,0,1,0,1,19,7,7,6,15.433333333333332,0,7,7,6,15.433333333333332,0,1
4,39,1,0,133.1,37,113.5,0,0,1,0,1,39,6,6,6,13.833333333333334,0,6,6,6,15.5,0,1
1,43,1,0,120.0,37,120.0,0,0,1,0,0,37,14,21,12,11.833333333333334,0,12,15,11,11.363636363636363,0,1
1,17,2,1,120.0,37,111.3,1,0,1,0,0,32,7,7,0,0.0,0,8,8,0,0.0,0,0
1,18,1,1,147.0,38,130.2,0,0,1,0,0,18,1,1,0,0.0,1,6,0,0,0.0,0,0
1,43,1,1,149.0,1,140.2,1,0,1,0,0,20,7,9,7,12.333333333333334,0,8,8,8,12.625,0,1
1,1,5,1,124.0,37,113.9,1,0,1,0,0,20,6,6,6,11.166666666666666,0,6,6,6,12.166666666666666,0,1
1,17,1,1,133.1,37,99.0,1,0,1,0,1,23,6,6,6,14.666666666666666,0,6,8,6,12.428571428571429,0,1
1,1,2,1,125.0,1,124.0,1,0,1,0,0,19,5,5,5,11.2,0,5,11,4,11.75,0,1
1,1,1,1,141.0,37,138.9,0,0,1,0,0,18,6,9,6,13.714285714285714,0,6,6,6,14.166666666666666,0,1
1,1,1,1,131.0,38,130.0,1,0,1,1,0,19,5,5,5,12.8,0,5,10,5,11.444444444444445,0,1
1,17,4,1,118.0,1,120.8,1,0,1,0,0,20,6,9,4,13.25,0,6,11,5,11.8,0,1
1,1,6,1,129.0,37,127.8,1,0,1,0,0,19,8,10,6,13.78,1,8,10,6,13.78,1,0
1,17,3,1,136.0,37,126.0,1,0,1,0,0,19,8,8,7,15.11,0,8,8,7,15.11,0,1
1,1,2,1,134.0,1,126.0,0,0,1,0,0,18,6,10,4,11.0,0,6,8,5,11.2,0,1
1,1,1,1,153.0,38,138.5,1,0,1,0,1,20,8,8,7,15.798571428571426,0,8,8,7,15.798571428571426,0,1
1,1,3,1,119.0,19,119.4,1,0,1,0,0,20,7,7,7,13.775714285714288,0,8,8,8,15.599999999999998,0,1
4,39,1,1,140.0,38,101.5,1,0,1,0,0,24,8,11,7,12.16,0,8,11,7,12.16,0,1
4,39,2,1,133.1,38,101.5,1,0,1,0,0,24,7,0,0,0.0,0,7,0,0,0.0,0,0
1,17,2,1,130.0,2,126.2,1,0,1,0,0,20,6,6,6,14.333333333333334,0,6,6,6,15.5,0,1
1,1,3,1,128.0,19,129.8,1,0,1,0,0,20,6,6,6,11.833333333333334,0,6,6,3,13.333333333333334,0,1
1,1,1,1,145.0,38,138.4,1,0,0,0,0,18,6,7,6,14.833333333333334,0,6,8,6,12.5,0,1
1,1,1,1,146.0,1,129.3,0,0,1,0,0,18,8,8,7,14.2,0,8,8,7,14.2,0,1
1,1,1,1,119.0,2,113.1,1,0,1,0,0,21,5,6,5,12.2,0,5,5,5,13.2,0,1
1,17,1,1,160.0,1,144.3,1,0,1,0,0,18,6,10,4,13.0,0,6,9,5,13.666666666666666,0,1
1,17,5,1,144.0,19,141.0,1,0,1,0,1,19,8,8,7,12.485714285714286,0,8,8,7,12.485714285714286,0,1
1,7,1,1,130.0,1,130.0,1,0,1,0,0,22,6,7,6,17.0,0,6,7,6,16.285714285714285,0,1
1,17,3,1,122.0,19,117.5,1,0,1,0,0,19,6,7,5,10.8,0,6,9,6,10.166666666666666,0,1
1,1,3,1,153.0,37,131.8,1,0,1,0,0,18,7,7,6,14.716666666666669,0,7,7,6,14.716666666666669,0,1
1,1,1,1,147.0,37,133.7,1,0,1,0,1,19,5,10,2,13.5,0,5,11,5,11.4,1,1
1,43,1,1,121.0,38,115.4,1,0,1,0,1,24,8,8,7,11.971428571428572,0,8,8,7,11.971428571428572,0,1
1,1,3,1,134.0,38,129.1,0,0,1,0,0,19,5,7,3,12.0,0,5,7,4,13.5,0,1
1,1,1,0,133.0,38,135.5,0,0,1,0,0,34,6,7,6,12.333333333333334,0,6,6,6,11.666666666666666,0,1
1,17,5,1,118.0,38,112.4,1,0,1,0,0,19,12,22,6,15.307692307692308,0,10,13,6,13.875,0,1
1,1,1,1,137.0,37,130.8,1,0,1,0,1,18,7,7,6,12.666666666666666,0,7,7,6,12.666666666666666,0,1
1,1,5,1,143.0,37,131.6,1,0,1,0,1,19,7,10,7,14.368,0,8,8,8,14.44875,0,1
1,39,1,1,123.0,19,140.8,0,0,1,0,0,25,8,8,7,12.084285714285716,0,8,8,7,12.084285714285716,0,1
1,44,1,1,140.0,3,140.0,1,0,1,0,0,21,12,18,8,12.25,0,12,27,8,12.2,0,1
1,1,1,1,118.0,37,114.2,0,0,1,0,0,18,6,10,5,12.2,0,6,10,5,11.6,0,1
1,1,1,1,142.0,34,127.3,0,0,1,0,1,18,6,12,4,11.0,0,6,9,6,11.5,0,1
1,1,1,0,115.0,38,115.0,1,0,1,0,0,28,6,8,5,12.8,0,6,8,5,11.0,0,1
5,43,1,1,131.0,1,118.8,0,0,1,0,1,18,8,8,7,11.857142857142858,0,8,8,7,11.857142857142858,0,1
2,39,1,1,130.0,37,125.0,0,0,1,0,0,41,6,8,6,12.285714285714286,0,6,10,5,13.0,0,1
1,17,2,1,133.1,37,111.5,0,0,1,0,0,18,6,11,3,12.333333333333334,0,6,11,4,13.5,0,0
1,17,1,1,134.0,38,124.2,0,0,1,0,1,21,6,11,4,11.25,0,6,12,4,11.4,0,1
4,7,1,1,130.0,34,130.0,0,1,1,0,0,41,6,0,0,0.0,0,6,0,0,0.0,0,0
1,7,1,1,133.1,3,120.0,1,0,1,0,0,32,3,3,2,16.0,0,3,3,1,16.0,0,0
1,43,1,0,114.0,34,110.0,0,0,1,0,0,29,6,10,6,11.666666666666666,0,6,7,6,11.0,0,1
1,39,1,1,130.0,19,113.3,0,0,1,0,0,24,7,15,5,12.4,0,8,14,7,12.15,0,1
1,43,1,1,128.0,38,123.5,1,0,1,0,0,22,7,14,6,10.744444444444444,1,8,10,8,11.8375,0,1
1,1,1,1,133.1,19,101.0,0,0,1,0,0,21,6,0,0,0.0,0,6,0,0,0.0,0,0
2,39,1,1,133.1,37,120.9,1,0,1,0,0,39,7,12,4,12.0,0,7,13,4,12.5625,0,0
4,39,1,1,140.0,37,154.6,0,0,0,0,1,44,6,12,4,12.75,0,6,15,2,10.0,0,1
1,1,1,1,117.0,37,120.2,1,0,1,0,0,20,5,9,2,10.0,0,5,10,2,11.0,0,1
1,43,3,1,139.0,38,146.5,0,0,1,0,0,21,14,26,12,13.417391304347827,1,14,26,12,13.417391304347827,1,1
1,1,1,1,159.0,34,160.1,1,0,1,0,0,18,6,6,6,15.166666666666666,0,6,7,6,14.857142857142858,0,1
1,39,1,1,140.0,37,150.0,0,1,1,0,0,34,6,10,5,13.833333333333334,0,6,13,5,12.5,0,1
1,1,3,1,140.0,10,135.8,1,0,1,0,0,18,5,6,5,13.333333333333334,0,5,7,4,14.8,0,1
1,1,1,1,135.0,19,143.8,1,1,1,0,0,19,0,0,0,0.0,0,0,0,0,0.0,0,1
1,1,1,1,121.0,37,116.8,1,0,1,0,0,18,6,11,3,11.666666666666666,0,6,11,3,10.666666666666666,0,0
1,1,5,1,124.0,3,113.9,1,0,1,0,0,19,6,12,5,15.0,0,6,9,6,13.428571428571429,0,1
1,1,3,1,131.0,37,118.0,1,0,1,0,1,18,8,8,7,13.242857142857144,0,8,8,7,13.242857142857144,0,1
1,1,5,1,160.0,3,150.2,1,0,1,0,0,19,5,13,1,13.0,0,5,7,2,12.5,0,0
1,1,2,1,120.0,3,115.1,1,0,1,0,1,19,7,8,6,13.075,0,8,10,7,12.05,0,1
1,1,1,1,140.0,19,131.3,1,0,1,0,1,18,6,6,6,13.5,0,6,9,6,13.666666666666666,0,1
1,44,1,0,120.0,37,120.0,1,0,1,0,1,23,6,8,5,11.8,0,6,8,6,12.333333333333334,0,1
1,17,2,1,118.0,19,110.3,1,0,0,0,0,18,6,7,5,12.6,0,6,6,5,11.8,0,1
4,43,1,1,133.1,19,100.0,0,0,1,0,0,33,6,6,6,12.166666666666666,0,6,9,3,11.0,0,0
1,17,2,1,111.0,19,110.7,1,0,1,0,0,19,6,9,6,12.166666666666666,0,6,9,6,11.0,0,1
1,43,3,1,140.0,37,143.4,1,0,1,0,0,21,0,0,0,0.0,0,0,0,0,0.0,0,0
1,1,6,1,125.0,19,115.9,0,0,1,0,0,18,7,7,7,13.557142857142855,0,8,9,8,13.2,0,1
1,18,1,0,133.1,38,145.0,0,0,1,0,1,21,5,6,4,12.25,0,5,8,4,11.8,0,1
1,17,2,1,136.0,19,140.9,1,0,1,0,0,19,6,6,6,14.333333333333334,0,6,6,6,13.5,0,1
1,1,2,1,115.0,34,108.4,1,0,1,0,0,20,6,10,4,10.5,0,6,8,4,11.75,0,1
1,1,1,1,116.0,37,114.3,1,0,1,0,0,20,4,8,0,0.0,0,4,8,0,0.0,0,0
1,18,5,1,110.0,19,110.0,1,0,1,0,0,20,6,10,4,12.75,0,6,14,3,11.333333333333334,0,1
1,1,1,1,135.0,38,121.7,1,0,1,0,1,18,6,14,0,0.0,0,6,9,4,11.0,0,1
1,43,2,1,131.0,19,123.7,1,0,1,0,0,18,5,10,1,14.0,0,5,10,1,14.0,0,1
1,1,2,1,124.0,37,116.5,1,0,1,0,1,20,7,9,7,14.093333333333332,0,8,8,8,15.0,0,1
1,1,1,1,163.0,37,155.0,0,0,1,0,1,21,6,6,6,13.333333333333334,0,6,8,6,13.166666666666666,0,1
1,43,1,1,137.0,38,129.3,1,0,1,0,0,19,8,12,7,12.071428571428571,0,8,12,7,12.071428571428571,0,1
1,1,3,1,128.0,19,121.7,1,0,1,0,1,18,6,6,6,12.666666666666666,0,6,6,6,12.5,0,1
1,39,1,1,133.1,37,148.2,1,1,1,0,0,27,6,11,6,12.125,0,6,16,5,12.0,0,1
1,1,2,1,133.1,19,125.5,1,0,1,0,1,21,7,9,7,13.2,0,8,9,7,13.2575,0,1
1,17,4,1,148.0,3,131.9,1,0,1,0,1,18,7,8,7,14.15,0,8,8,8,14.51125,0,1
1,17,1,1,127.0,38,121.8,1,1,1,0,0,18,6,12,4,13.5,0,6,14,3,10.666666666666666,0,1
1,43,1,1,110.0,37,107.7,0,1,0,0,0,28,6,0,0,0.0,0,5,10,0,0.0,0,0
1,39,1,1,133.1,44,115.5,0,0,1,0,0,36,7,13,5,12.2,0,7,14,3,11.4,0,0
1,1,1,1,145.0,38,139.8,1,0,1,0,0,20,5,6,5,14.8,1,5,6,5,14.0,0,1
1,1,1,1,136.0,38,133.2,1,0,1,0,0,19,6,8,5,11.0,0,6,13,5,11.4,0,1
1,1,1,0,131.0,19,118.4,1,0,1,0,0,20,5,10,0,0.0,0,5,10,0,0.0,3,1
1,17,2,1,138.0,37,123.3,1,0,1,0,0,19,5,15,3,14.0,3,5,10,4,11.75,1,1
2,39,1,0,150.0,37,134.5,0,0,1,0,0,28,6,8,5,11.833333333333334,0,6,6,6,13.0,0,1
1,1,1,1,112.0,37,110.6,0,0,1,0,0,20,5,7,4,11.75,0,5,7,5,11.8,1,1
1,42,1,1,154.0,38,154.0,1,0,1,0,0,28,14,22,12,12.333333333333334,0,12,20,8,12.0,0,1
1,43,1,0,160.0,37,160.0,0,0,1,0,0,24,10,16,3,11.666666666666666,0,10,24,6,11.833333333333334,0,0
1,44,1,1,140.0,1,140.0,1,0,1,0,0,20,6,9,6,12.666666666666666,0,6,10,4,11.5,0,1
1,17,2,1,150.0,37,132.5,1,0,1,0,0,22,6,9,4,12.25,0,6,8,5,11.6,0,1
1,17,2,1,141.0,1,127.7,0,0,1,0,1,18,6,7,6,11.285714285714286,0,6,9,4,13.5,0,1
1,1,5,1,122.0,38,117.5,1,1,0,0,0,22,5,12,2,11.5,0,5,12,0,0.0,0,0
1,1,5,1,120.0,37,127.0,1,0,1,0,1,18,6,10,6,11.666666666666666,0,6,10,4,12.25,0,1
1,1,1,1,139.0,19,125.5,0,0,1,0,1,21,8,8,7,13.514285714285714,0,8,8,7,13.514285714285714,0,1
1,17,6,1,138.0,1,140.5,1,0,1,0,0,19,6,7,6,13.0,0,6,9,6,13.714285714285714,0,1
1,5,1,1,119.0,1,118.3,1,0,1,0,0,22,6,11,3,15.0,0,6,11,4,10.25,0,1
1,1,1,1,129.0,38,120.8,1,0,1,0,1,20,8,8,7,12.744285714285716,0,8,8,7,12.744285714285716,0,1
1,1,1,1,133.1,37,95.0,0,0,1,0,0,20,5,10,4,11.75,0,5,8,5,11.8,0,1
1,17,1,0,125.0,37,122.2,1,1,1,0,0,19,6,6,6,12.166666666666666,0,6,7,6,11.666666666666666,0,1
1,17,1,1,125.0,1,143.9,1,0,1,0,0,20,0,0,0,0.0,0,0,0,0,0.0,0,1
1,1,2,1,137.0,19,127.2,1,0,1,0,1,20,6,9,5,13.4,1,6,9,6,12.375,0,1
1,1,1,1,123.0,34,120.2,1,0,1,0,0,20,6,9,5,11.8,0,6,10,4,11.5,0,0
1,1,3,1,154.0,1,134.8,1,0,1,0,0,19,7,7,6,13.533333333333331,0,7,7,6,13.533333333333331,0,1
1,1,1,1,144.0,19,142.6,1,0,1,0,1,18,6,7,6,14.166666666666666,0,6,10,4,14.0,0,1
1,1,1,1,153.0,38,147.9,0,0,1,0,1,18,7,7,7,14.652857142857142,0,8,9,8,14.755555555555556,0,1
1,1,1,1,152.0,1,160.4,1,0,0,0,0,19,0,0,0,0.0,0,0,0,0,0.0,0,0
1,1,1,1,150.0,37,134.6,0,0,1,1,0,20,5,5,5,13.6,0,5,7,5,13.0,0,1
1,1,1,1,129.0,19,121.0,0,0,1,0,1,22,6,9,6,12.833333333333334,0,6,6,4,13.25,0,1
1,1,1,1,150.0,19,142.7,1,0,1,0,1,18,6,6,6,14.666666666666666,0,6,6,6,15.166666666666666,0,1
1,17,2,1,125.0,1,115.6,1,0,1,0,0,19,6,6,6,13.333333333333334,0,6,6,6,14.666666666666666,0,1
1,1,1,1,133.1,19,130.0,0,0,0,0,1,20,6,10,5,13.4,0,6,9,5,11.4,0,1
1,1,2,1,140.0,38,124.3,1,0,1,0,1,19,7,9,7,13.3125,0,8,8,8,15.6375,0,1
1,1,1,1,140.0,19,137.9,1,1,0,0,0,18,0,0,0,0.0,0,0,0,0,0.0,0,0
1,1,6,1,133.1,1,100.0,1,1,0,0,0,20,4,4,0,0.0,0,5,5,0,0.0,0,0
1,1,2,1,132.0,1,128.2,1,0,1,0,1,19,6,7,6,12.333333333333334,0,6,6,6,13.5,0,1
1,17,3,1,135.0,1,135.0,0,0,1,0,0,18,6,6,6,13.5,0,6,6,6,13.333333333333334,0,1
1,16,4,1,135.0,37,121.0,1,0,1,0,0,18,6,8,5,13.0,0,6,7,6,11.833333333333334,0,1
1,1,1,1,133.1,34,147.0,0,0,1,0,0,22,5,6,2,12.5,0,5,5,0,0.0,0,0
1,1,1,1,168.0,37,149.5,0,0,1,0,0,18,6,10,6,17.0,0,6,11,6,16.0,0,1
1,1,1,1,143.0,19,144.4,1,0,1,0,0,20,6,7,6,13.5,0,6,6,6,13.0,0,1
1,17,2,1,116.0,19,116.0,1,0,1,0,0,19,6,7,6,12.714285714285714,0,6,6,6,11.833333333333334,0,1
1,43,1,1,134.0,38,120.7,0,0,1,0,1,19,7,9,6,13.0,0,8,11,8,13.927272727272726,0,1
1,44,1,1,140.0,38,141.8,0,0,1,0,0,21,6,7,6,12.571428571428571,0,6,6,6,13.5,0,1
